f ||| e ||| p_l->r (m|(f,e)) p_l->r (s|(f,e)) p_l->r (dl|(f,e)) p_l->r (dr|(f,e)) p_r->l (m|(f,e)) p_r->l (s|(f,e)) p_r->l (dl|(f,e)) p_r->l (dr|(f,e))
ministerrat ||| council ministers ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das ist meines erachtens ein ||| i find this a ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
sind doch schon da ! ||| have already left ! ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
folgen lassen nicht auf sich warten ||| consequences do not inspire hope ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
lucas sollte das ebenfalls tun ||| lucas should do the same ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
aber nicht diese art von ||| the ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
dieser punkt ist für uns sehr wichtig ||| this point is very important ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
akzeptabel . ||| acceptable . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.5574117925645277 0.005967321809140422 0.4300734075301918 0.006547478096140184
für ||| for ||| 0.9059996742711818 0.04507209882111224 0.0006890417308728279 0.04823918517683316 0.9063790880627254 0.000663035756571158 0.09223037861446576 0.0007274975662377983
neu . ||| new . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9574117925645276 0.005967321809140422 0.03007340753019181 0.006547478096140184
der rechtstext wird damit bestätigt ||| the legal text is therefore confirmed ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
bemerkung , herr evans ||| , mr evans ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
robinson erhielt nur begrenzten zugang . ||| robinson obtained limited access . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
irak ist ein furchterregender feind ||| iraq is a formidable enemy ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
, kommission . ||| , commission . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das ist es , was ||| this is what ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
sind klar . ||| are quite clear . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
( kommission ||| ( commission ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
prinzip gilt auch hier ||| principle also applies here ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ihnen für ihre erklärung ||| you for your statement ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
eine äußerst ||| an extremely ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ist eine gute frage . ||| is a good question . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
der lösung . ||| the solution . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
einige ||| some ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
abstimmung - system der eigenmittel ||| vote - own resources ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das andere nicht ? ||| the case ? ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
der bericht ist ||| it is ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
muß endlich ||| must ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
lärmbelästigung ||| excessive noise ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ist eine tödliche mischung . ||| is a lethal mix . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
der präsident unterbricht ||| the president interrupted ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
müssen darüber hinausgehen ||| must go further ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
herr ||| , ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ist es , was die verbraucher ||| is what the consumer ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
( das parlament nimmt den beschluß ||| ( parliament adopted the decision ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
meine ||| i ||| 0.5539970684406359 0.005648889390010148 0.006201375577855451 0.4341526665914984 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
legislativen entschließung an ||| legislative resolution ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ziel ||| ambition ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
die realität ist unbequem ||| reality is obstinate ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
unternehmen und das ||| the ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
warum finden keine brandschutzbelehrungen statt ||| why are there no fire instructions ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
unterstütze die bemühungen des zuständigen kommissionsmitglieds ||| support the commissioner 's efforts ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
finde ||| consider ||| 0.2566617807343932 0.6760814823166835 0.01033562596309242 0.056921110985830796 0.262352987607546 0.6766122030152341 0.05012234588365302 0.010912463493566974
dieser absatz ||| this paragraph ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
vielen dank , herr kommissar verheugen ||| thank you very much commissioner verheugen ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
für ||| in ||| 0.7522205935781311 0.2253604941055612 0.0034452086543641396 0.0189737036619436 0.5318954403136265 0.22553740100507802 0.016707448627884338 0.22585971005341124
dynamischer prozeß ||| dynamic process ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
denke ||| think ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
sie bieten ||| there is ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
wenn es ||| if i ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
unserem ||| us ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
wurde von vielen meiner vorredner unterstrichen ||| many speakers have underlined ||| 0.2566617807343932 0.6760814823166835 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
folgenden gesichtspunkten ||| follows ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
stimme herrn ||| agree with mr ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
arme europäische kommission ||| poor old european commission ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ziele formulieren ||| objectives ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
hingenommen werden . ||| tolerable . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ist immer eine aggressive substanz ||| is always an aggressive substance ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
doch wir ||| this ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ich nehme ||| i am taking note ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
gedenkt man , sie zu verlängern ||| will it be extended ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ihnen geantwortet . ||| given you my answer . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
wird damit bestätigt ||| is therefore confirmed ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
genau so war es auch gedacht ||| certainly it was meant to be ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ausschließlich administrative ||| clearly administrative ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
wir haben leider nicht alles gedolmetscht bekommen ||| we were not getting interpretation throughout ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
gut . ||| a good thing ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
drei beispiele dafür . ||| three examples . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
dieses ||| this ||| 0.9030428409653556 0.0012280194326109016 0.0013481251256207503 0.0943810144764127 0.6170053602566035 0.002712419004154737 0.3773060943319054 0.0029761264073364475
weiß , daß wir mitteilungen haben ||| know we have communications ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
sie alle sind bereits zweisprachig ||| all them are already bilingual ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
schwerwiegendes ||| serious ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
denn es ||| for it ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
wir stimmen diesen zielen zu ||| we share them ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ich wünschte , dem wäre so ||| i wish that were true ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
corporate ||| concerns corporate ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
antrag ||| proposal ||| 0.6814264774575971 0.004034920992864391 0.004429553984182466 0.310109047565356 0.9695798518318054 0.004262372720814587 0.021481005378708434 0.00467677006867156
hier ||| is ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.05012234588365302 0.6775791301602337
dessen bin ich mir voll bewußt ||| i am fully aware of this ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
ist ein vernünftigeres system . ||| is a more reasonable system . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
neue umweltgerechte technologien ||| new sustainable technologies ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
ergebnisse erreicht ? ||| achieved results ? ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
aus ? ||| ? ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.1574117925645276 0.005967321809140422 0.8300734075301918 0.006547478096140184
dafür danken wir ihnen ||| we thank you ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
was machen wir ||| what are we ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
vertrag ||| treaty ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
mit bedauern . ||| with regret . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
sind ungenügend ! ||| are not enough . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
sind keine homogene gruppe ||| are no homogenous collective ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
, das ||| , that ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
hier geht es auch um die ||| the also concerns ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
akzeptabel ||| acceptable ||| 0.9539970684406359 0.005648889390010148 0.006201375577855451 0.03415266659149847 0.5574117925645277 0.005967321809140422 0.4300734075301918 0.006547478096140184
die aussprache ist geschlossen ||| that concludes the debate ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
sehr ernste verpflichtung . ||| very serious commitment . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
erkennen sein . ||| be visible . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
rat über dieses thema diskutiert ? ||| council discussing this issue ? ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
danke , frau cauquil ||| thank you , mrs cauquil ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
punkt ||| issue ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
der falsche entscheidungsweg ||| the wrong way forward ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
will mit dem handel anfangen ||| will start with trade ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
sehr schockiert ||| extremely concerned ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
folgen davon ! ||| consequences ! ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das ist sehr sinnvoll ||| that makes absolute sense ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
gesetzt werden ||| be ||| 0.2566617807343932 0.009414815650016914 0.6770022926297591 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
war keinesfalls einfach ||| was no mean feat ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
betrifft dieses parlament ||| concerns this parliament ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
haben es nicht getan ||| have not done so ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ländlichen ||| rural ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
haben versagt ||| have failed ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
zum wahlverfahren in peru ||| on the electoral process in peru ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
evans ||| evans ||| 0.5539970684406359 0.005648889390010148 0.40620137557785546 0.03415266659149847 0.9574117925645276 0.005967321809140422 0.03007340753019181 0.006547478096140184
wie vor präsent ||| certainly not gone away ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
gleich erklären ||| explain ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
bewerten ||| evaluate them properly ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
dazu bedarf es innerer stabilität ||| this requires internal stability ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
swoboda ! ||| swoboda . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
, selektive fangmethoden anzuwenden . ||| practise selective fishing . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
inzwischen vor . ||| submitted theirs . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
die regionen ||| regions ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
europa . ||| europe . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9574117925645276 0.005967321809140422 0.03007340753019181 0.006547478096140184
ein ungeheurer skandal ||| absolutely scandalous ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
lösung . ||| solution . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ist eine sehr sinnvolle initiative ||| is an excellent initiative ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das ist ein willkürliches ||| it is an arbitrary ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
also müssen wir ||| so we need ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
und produkt - und dienstleistungspiraterie ||| and piracy ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
einverstanden ||| course ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
hat die kommission getroffen ||| did the commission take ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
wollen den wiederaufbau des kosovo . ||| want the reconstruction of kosovo . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
ein weiteres beispiel ||| another example ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
herr kommissar kinnock . ||| commissioner kinnock . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
frustrierende ||| frustration ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
herr kommissar monti . ||| commissioner monti . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
nur wer soll das bezahlen ||| now who should pay the costs ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
afrika ||| africa ||| 0.5539970684406359 0.005648889390010148 0.40620137557785546 0.03415266659149847 0.9574117925645276 0.005967321809140422 0.03007340753019181 0.006547478096140184
diese diskussionen haben zu konkreten ergebnissen geführt ||| these discussions have produced concrete results ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
sagt er genausowenig zu . ||| does not like it either . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
das parlament lehnt den verfahrensantrag ab ||| parliament rejected the procedural motion ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
lassen uns von ||| have ||| 0.2566617807343932 0.009414815650016914 0.01033562596309242 0.7235877776524974 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
eu differenziert hier . ||| eu makes a difference . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
wirkungsvoll . ||| effective . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
für die antwort . ||| for your reply . ||| 0.7699853422031796 0.02824444695005074 0.031006877889277258 0.17076333295749238 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
beschluß ||| decision ||| 0.6814264774575971 0.004034920992864391 0.004429553984182466 0.310109047565356 0.9574117925645276 0.005967321809140422 0.03007340753019181 0.006547478096140184
ist passiert ||| has changed ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
zu erkennen sein ||| be visible ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.262352987607546 0.009945536348567369 0.7167890125503197 0.010912463493566974
wir werden diese maßnahmen weiterführen ||| we will persevere with such measures ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.787058962822638 0.02983660904570211 0.15036703765095905 0.03273739048070092
erste betrifft ||| first concerns ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
entscheidendes kriterium ist die unabhängigkeit ||| first key concern is independence ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
irgend jemand arbeit gefunden ||| anyone find work ||| 0.9233284474010599 0.009414815650016914 0.01033562596309242 0.056921110985830796 0.9290196542742127 0.009945536348567369 0.05012234588365302 0.010912463493566974
